"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","75-84 years","75-84",4066,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Feb., 2013","2013/02","85+ years","85+",6834,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","< 1 year","1",37,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","1-4 years","1-4",23,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","5-14 years","5-14",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","15-24 years","15-24",62,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","25-34 years","25-34",134,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","35-44 years","35-44",222,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","45-54 years","45-54",695,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","55-64 years","55-64",1458,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","65-74 years","65-74",2375,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","75-84 years","75-84",4012,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Mar., 2013","2013/03","85+ years","85+",6581,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","< 1 year","1",31,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","1-4 years","1-4",28,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","5-14 years","5-14",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","15-24 years","15-24",48,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","25-34 years","25-34",120,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","35-44 years","35-44",205,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","45-54 years","45-54",609,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","55-64 years","55-64",1291,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","65-74 years","65-74",2072,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","75-84 years","75-84",3498,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Apr., 2013","2013/04","85+ years","85+",5637,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","< 1 year","1",26,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","1-4 years","1-4",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","5-14 years","5-14",26,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","15-24 years","15-24",44,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","25-34 years","25-34",108,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","35-44 years","35-44",188,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","45-54 years","45-54",535,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","55-64 years","55-64",1216,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","65-74 years","65-74",1855,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","75-84 years","75-84",3114,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","85+ years","85+",4876,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","May, 2013","2013/05","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","1-4 years","1-4",19,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","5-14 years","5-14",18,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","15-24 years","15-24",39,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","25-34 years","25-34",96,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","35-44 years","35-44",183,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","45-54 years","45-54",514,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","55-64 years","55-64",1158,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","65-74 years","65-74",1815,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","75-84 years","75-84",2907,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jun., 2013","2013/06","85+ years","85+",4545,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","< 1 year","1",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","1-4 years","1-4",14,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","5-14 years","5-14",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","15-24 years","15-24",39,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","25-34 years","25-34",103,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","35-44 years","35-44",172,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","45-54 years","45-54",544,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","55-64 years","55-64",1175,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","65-74 years","65-74",1819,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","75-84 years","75-84",2785,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Jul., 2013","2013/07","85+ years","85+",4359,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","< 1 year","1",20,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","1-4 years","1-4",10,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","5-14 years","5-14",15,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","15-24 years","15-24",43,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","25-34 years","25-34",95,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","35-44 years","35-44",179,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","45-54 years","45-54",500,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","55-64 years","55-64",1100,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","65-74 years","65-74",1749,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","75-84 years","75-84",2860,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Aug., 2013","2013/08","85+ years","85+",4279,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","< 1 year","1",16,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","1-4 years","1-4",16,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","5-14 years","5-14",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","15-24 years","15-24",41,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","25-34 years","25-34",115,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","35-44 years","35-44",157,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","45-54 years","45-54",502,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","55-64 years","55-64",1116,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","65-74 years","65-74",1754,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","75-84 years","75-84",2637,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","85+ years","85+",4290,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Sep., 2013","2013/09","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","< 1 year","1",28,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","1-4 years","1-4",14,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","5-14 years","5-14",16,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","15-24 years","15-24",41,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","25-34 years","25-34",109,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","35-44 years","35-44",175,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","45-54 years","45-54",570,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","55-64 years","55-64",1131,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","65-74 years","65-74",1850,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","75-84 years","75-84",2996,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","85+ years","85+",4821,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Oct., 2013","2013/10","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","< 1 year","1",15,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","1-4 years","1-4",20,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","5-14 years","5-14",17,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","15-24 years","15-24",51,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","25-34 years","25-34",107,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","35-44 years","35-44",210,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","45-54 years","45-54",605,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","55-64 years","55-64",1279,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","65-74 years","65-74",1884,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","75-84 years","75-84",3034,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Nov., 2013","2013/11","85+ years","85+",4841,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","< 1 year","1",38,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","1-4 years","1-4",29,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","5-14 years","5-14",24,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","15-24 years","15-24",52,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","25-34 years","25-34",155,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","35-44 years","35-44",296,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","45-54 years","45-54",762,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","55-64 years","55-64",1628,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","65-74 years","65-74",2296,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","75-84 years","75-84",3623,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2013","2013","Dec., 2013","2013/12","85+ years","85+",5575,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","< 1 year","1",47,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","1-4 years","1-4",36,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","5-14 years","5-14",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","15-24 years","15-24",74,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","25-34 years","25-34",224,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","35-44 years","35-44",480,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","45-54 years","45-54",1158,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","55-64 years","55-64",2274,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","65-74 years","65-74",2791,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","75-84 years","75-84",4482,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","85+ years","85+",6533,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jan., 2014","2014/01","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","< 1 year","1",34,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","1-4 years","1-4",19,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","5-14 years","5-14",19,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","15-24 years","15-24",67,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","25-34 years","25-34",152,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","35-44 years","35-44",305,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","45-54 years","45-54",741,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","55-64 years","55-64",1610,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","65-74 years","65-74",2155,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","75-84 years","75-84",3499,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","85+ years","85+",5436,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Feb., 2014","2014/02","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","< 1 year","1",34,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","1-4 years","1-4",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","5-14 years","5-14",30,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","15-24 years","15-24",53,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","25-34 years","25-34",135,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","35-44 years","35-44",243,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","45-54 years","45-54",714,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","55-64 years","55-64",1430,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","65-74 years","65-74",2257,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","75-84 years","75-84",3685,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Mar., 2014","2014/03","85+ years","85+",5740,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","< 1 year","1",32,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","1-4 years","1-4",17,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","5-14 years","5-14",17,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","15-24 years","15-24",53,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","25-34 years","25-34",124,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","35-44 years","35-44",210,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","45-54 years","45-54",648,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","55-64 years","55-64",1272,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","65-74 years","65-74",2020,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","75-84 years","75-84",3287,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","85+ years","85+",5281,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","< 1 year","1",30,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","1-4 years","1-4",19,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","5-14 years","5-14",18,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","15-24 years","15-24",40,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","25-34 years","25-34",85,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","35-44 years","35-44",203,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","45-54 years","45-54",551,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","55-64 years","55-64",1178,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","65-74 years","65-74",2019,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","75-84 years","75-84",3060,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","85+ years","85+",4929,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","< 1 year","1",25,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","1-4 years","1-4",12,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","15-24 years","15-24",45,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","25-34 years","25-34",101,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","35-44 years","35-44",181,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","45-54 years","45-54",528,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","55-64 years","55-64",1209,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","65-74 years","65-74",1931,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","75-84 years","75-84",2798,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","85+ years","85+",4337,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","< 1 year","1",31,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","1-4 years","1-4",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","5-14 years","5-14",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","15-24 years","15-24",33,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","25-34 years","25-34",87,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","35-44 years","35-44",183,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","45-54 years","45-54",500,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","55-64 years","55-64",1134,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","65-74 years","65-74",1855,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","75-84 years","75-84",2808,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","85+ years","85+",4277,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","< 1 year","1",10,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","15-24 years","15-24",46,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","25-34 years","25-34",95,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","35-44 years","35-44",148,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","45-54 years","45-54",505,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","55-64 years","55-64",1138,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","65-74 years","65-74",1801,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","75-84 years","75-84",2783,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","85+ years","85+",4105,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","< 1 year","1",24,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","1-4 years","1-4",12,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","5-14 years","5-14",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","15-24 years","15-24",38,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","25-34 years","25-34",86,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","35-44 years","35-44",173,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","45-54 years","45-54",505,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","55-64 years","55-64",1125,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","65-74 years","65-74",1864,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","75-84 years","75-84",2669,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","85+ years","85+",4221,Not Applicable,Not Applicable
